,I_star,lincred_n_u,pas_ext,rem_fam,cpi_star,cpi_us_cs,cpi_mex,cpi_corea,cpi_elsalv,cpi_china,cpi_pan,cpi_costar,cpi_jap,s,tipo_cambio,cpi_us,cpi_us_core,ind_prec_expus,ind_prec_impus,alph,pce_us,pce_us_core,tc_yua,tc_eur,tc_yen,tc_les,tc_us_deg,pet_mensual,energy,non_energy,agric,bvrg,food,oils_meals,grains,other_foods,raw_mat,fert,met_min,prec_met,fao_u,fao_meat,fao_dairy,fao_cereal,fao_oil,fao_sugar,cons_usd,mp_usd,cyl_usd,mc_usd,mee_usd,div_usd,cons_kg,mp_kg,cyl_kg,mc_kg,mee_kg,div_kg,imp_no_pet,v_imp_no_pet,expor_val,expor_vol,impor_val,impor_vol
Comment,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK
2020M07,0.44863,4394.10677,34119.8,1078.722,165.624886,148.9086207,222.4160208,155.6479145,152.9227841,154.3307989,156.202292,332.6537131,103.0382204,7.695966129,7.695966129,1.04679105,1.55756858,121.5,122.1,0.342616355,1.04202627,1.30183,7.008028571,1.148138095,106.6973684,1.268328571,1.392185238,40.71,51.64974549,82.13345928,84.29819264,78.4146893,89.20199806,83.75408599,90.12675638,95.53220169,75.37573504,69.83762235,79.08970396,138.4449327,94.04145171,92.22705105,101.7873638,97.27359343,93.20041478,76.01190358,492689.7,517650.4,129556.9,37493.2,264192.8,40,393570.6,557313.8,411112.7,86730,30454.8,0.7,132.8311341,-8.470665826,909.499218,1092.37412,1441.622935,1479.18253
2020M08,0.44525,4391.86216,34263.6,1050.161,166.1085706,149.3781609,223.2916582,156.5978922,152.011963,157.6618182,154.9058228,332.6537131,103.1381193,7.705185806,7.705185806,1.32477998,1.70470678,122.1,123.2,0.342616355,1.29843008,1.49792,6.929295238,1.182809524,106.0415,1.312095,1.411900952,42.34,54.30174528,85.57341469,87.12604235,85.61373087,91.16760818,88.23719949,91.06280822,95.1176974,78.0757798,75.9590385,83.48060218,152.3268098,95.91594445,92.20301752,102.1004454,99.21767595,98.70182857,81.09397041,480294.1,476963.5,166483,42623.1,277454.3,13.7,365327.4,530958.7,497033.1,180216.1,39222.6,1.2,131.15176,-9.005188215,898.304305,1102.162388,1443.831598,1612.759205
2020M09,0.36013,4241.491378,34556.2,1051.255,166.3180906,149.5862069,223.8029641,157.6369304,151.6585101,156.6937779,154.9944093,333.573229,103.033367,7.757204333,7.757204333,1.40996055,1.72031307,122.8,123.4,0.342616355,1.38002994,1.56986,6.809035,1.178835,105.6905556,1.295605,1.4120355,39.63,51.16881772,87.88769234,89.85008025,87.1007541,95.15748563,94.40677556,97.65313831,93.88618808,78.3533782,76.85697662,85.11530462,148.1086415,98.01149789,91.47403329,102.3182397,104.3273445,104.5963436,78.96065176,513508.2,469025.6,149479.5,40707.7,322267.2,38.7,355752.8,496992.9,424576.4,103666.8,46949.5,2.2,130.2125203,-9.819889374,894.139759,1072.93582,1495.026708,1427.940519
2020M10,0.33013,4433.389808,34919.2,1132.959,166.4592486,149.6482759,225.1692068,156.7611697,151.9983687,156.6130947,154.7743719,333.8400876,102.9233569,7.781356774,7.781356774,1.19469903,1.63153804,123,123.3,0.342616355,1.17307362,1.41905,6.702206667,1.177404762,105.222381,1.29697381,1.413938095,39.4,51.62079341,89.40541797,92.02231788,81.44723576,98.80439155,100.956688,102.7597617,92.39265797,80.92206885,76.59469396,85.49279171,145.2492334,101.376381,91.78344325,104.4799346,112.088344,106.4502482,84.71040496,553417.6,532223.7,193276.2,43263.8,348592.2,95.4,340251.6,526333.5,544988.7,94957.6,57553.2,5.9,129.7341854,-8.913306941,912.871833,1108.937097,1670.868848,1564.090557
2020M11,0.33025,4338.282753,34057.3,983.437,166.4002566,149.5568966,225.3472323,156.5978922,152.2294725,156.4889479,154.6057845,333.8400876,102.5068756,7.788877333,7.788877333,1.13880824,1.65469225,124,123.4,0.342616355,1.10520223,1.38395,6.608168421,1.183021053,104.4264706,1.320147368,1.421617368,40.94,55.30181595,93.26641572,95.6155829,81.17131033,103.9994353,110.1286786,104.7973934,95.21356755,82.59112209,77.13672569,90.27961371,143.02153,105.5860013,93.31812058,105.3818861,114.8435136,121.9034502,87.52817784,598989,490807.7,206949.9,44743.9,341366.7,26.6,331404.6,485883.4,543386.3,116835.1,61707.1,6.4,129.6152284,-8.25758693,884.310886,905.241073,1682.883772,1539.222851
2020M12,0.34188,4426.055281,34962,1163.632,166.9390281,149.6977011,226.1959588,156.8502301,152.5285481,160.4560063,155.0842104,335.5766453,102.1965622,7.80121871,7.80121871,1.30013981,1.61452432,125.5,124.6,0.342616355,1.29164448,1.48018,6.544182353,1.214770588,103.8888235,1.337511765,1.437572353,47.03,63.74668437,97.89680591,98.09703422,82.2017851,107.3414966,114.9975264,108.11469,96.5694125,83.71946102,78.83007657,99.65051285,143.5933586,108.5968396,94.84511619,109.1856849,116.3865504,131.1993507,87.14082901,611629.1,564716,215812.1,52130,336219.2,41.2,377116,595010.6,576833.2,113663.5,72851.8,2.9,129.2056245,-8.435742227,1084.268692,1223.755935,1780.547529,1735.477849
2021M01,0.31113,3986.977995,31239.8,906.805,167.3121347,150.3344828,228.1418195,158.0377022,152.9227841,153.9166523,155.5523619,336.1806832,102.6238893,7.79006871,7.79006871,1.35997093,1.38729365,128.9,126.5,0.339621692,1.41259,1.5092,6.468547368,1.217647368,103.6961111,1.364310526,1.442706316,52.01,69.88256612,102.3087657,103.1211233,82.57335841,115.0236255,123.16325,119.9539124,99.85255392,84.65139058,82.95833859,102.8393017,145.1220482,113.5255332,95.96084763,111.2467226,125.0094082,138.8745384,94.15924106,531483.8,536993.6,244998.2,48549.3,341195.9,15.4,303436.9,549859.1,551072.8,121848.9,62486.9,1.6,129.1160687,-8.910157892,1004.014987,1084.936446,1703.236121,1588.706151
2021M02,0.28375,3720.855459,28896.1,942.897,168.0285787,151.1574713,229.5846545,158.8244026,153.8743883,153.5480991,156.4610995,335.3066135,102.5242366,7.745361786,7.745361786,1.6752443,1.28761471,131,128,0.339621692,1.62689,1.48744,6.4596,1.209626316,105.3741176,1.385494737,1.439984211,59.05,80.38194347,104.9853707,104.5714854,83.37266272,116.6348989,123.5877826,123.1775227,101.5656985,86.04185913,100.0681271,106.3923564,142.949688,116.5705107,97.76818938,113.0742158,126.1471906,147.4624816,100.1745406,580033.8,549806.3,228305.5,58289.1,343390.9,21.8,318764.8,516220.9,535946.1,146537.2,53431.4,3.8,131.2777841,-6.225007515,1031.082932,1167.654571,1759.847347,1570.90408
2021M03,0.28313,3721.94076,29215.4,1285.56,169.0316782,152.2281609,231.4829038,159.061897,155.0842849,155.6539272,157.2427006,333.9594665,102.627276,7.720328387,7.720328387,2.65837739,1.66007283,134.3,129.9,0.339621692,2.45122,1.97349,6.509413043,1.189908696,108.6495652,1.385706522,1.427445541,62.33,80.76523673,105.7692325,103.6869658,83.4470683,115.3103839,122.478843,119.4400324,102.1416664,85.7387409,104.167878,110.2213889,135.6391627,119.2293297,100.7627394,117.4598033,123.9083954,159.3020108,96.19743635,697924.3,638194,361514.3,56900.3,396940,36.5,458653.3,626004.1,696272.3,93298.4,64767.9,3.7,132.708929,-3.674740668,1250.611981,1490.632033,2151.509288,1938.999836
2021M04,0.28113,3657.515373,28450.5,1231.691,169.8840399,153.4793103,232.2405474,159.4032952,156.0766721,155.1890392,157.370473,334.9279489,101.9018,7.716579333,7.716579333,4.15199107,2.9717313,135.9,131.1,0.339621692,3.58215,3.08271,6.519138095,1.19791,109.1342857,1.38407619,1.428951364,61.72,80.80171767,108.9212022,106.2072597,84.15039948,119.8403542,125.0269385,123.6525644,109.5663083,84.30028848,101.5563928,115.3230533,138.3881689,122.0662694,104.3452989,119.105057,126.2007689,162.1913308,99.98682033,641819.2,724741.1,290659,59416.6,362638.4,32.8,350075.6,666413.9,663613.2,103976.6,62475.3,7,135.1891442,-1.866070773,1049.88265,1248.638287,2079.307098,1846.561522
2021M05,0.24813,3599.130563,28350.2,1236.686,170.6557647,154.7097701,232.7145922,159.5071991,156.1174551,155.3969074,157.6966139,334.8944561,102.2109056,7.714919032,7.714919032,4.94444097,3.80601342,139,132.8,0.339621692,3.96974,3.45726,6.43089375,1.214321053,109.11,1.407919444,1.44023,65.17,86.28486081,116.1210808,111.9611096,88.85882698,127.6437155,133.561259,133.6775704,114.3971129,85.60629644,106.0709734,125.7933132,145.8362716,128.1255587,107.3844077,121.1313484,133.6953871,174.8759206,106.7994152,659100.7,755360,326669.2,59789.8,358981.6,59.7,347334.5,729377.7,737762.9,135650.7,67498.4,5.3,136.9076894,0.036748074,1087.958195,1188.591578,2159.961055,2017.629569
2021M06,0.24625,3625.491657,28085,1362.511,171.6480523,156.1471264,233.9545609,159.4032952,157.0282762,156.4059876,157.9730463,333.6160032,102.3185966,7.738516,7.738516,5.34101556,4.44740086,140.6,134.2,0.339621692,4.03,3.58628,6.424490476,1.204709091,110.1059091,1.403022727,1.435492727,71.38,93.91895278,114.3668786,109.2375511,89.97233276,123.3795365,125.6690932,127.9957464,116.1890684,84.67469729,119.7677978,124.2731901,144.1781625,125.2776346,110.6865716,119.9135393,130.3146289,157.6805278,107.7319217,661359.9,749330.3,318230.2,62988.9,362865.5,49.7,383164.2,621807.4,619973.8,176200.7,65406.2,4.3,139.5007327,3.933469959,1136.066299,1202.200611,2154.82446,1866.556684
2021M07,0.23513,3870.117733,30151.8,1354.328,172.5433028,156.8982759,235.3290838,159.7298501,158.1837955,158.7015774,159.951147,332.9154096,102.7291058,7.745088387,7.745088387,5.27610494,4.20180002,142.1,134.6,0.339621692,4.15929,3.60356,6.47471,1.181955,110.1661111,1.3805325,1.423239,72.49,98.28941653,114.1540191,108.3905733,92.59431792,122.2776324,126.1102423,122.7418738,116.8152656,82.68317451,126.9566605,124.5206014,141.1657522,124.5648584,114.1132984,116.7295797,126.2570999,155.4955275,109.5519267,707385.9,768692.8,348029.6,72419.5,392853.1,40,372274.6,629600.6,785845.3,201010.4,66804.4,6.4,142.0053758,6.906695297,1196.771331,1278.053491,2289.420837,2055.541637
2021M08,0.22788,3808.377202,29641,1388.591,172.8606316,157.2224138,235.7803579,160.7392014,158.5508428,159.1118792,158.6122811,333.8475727,102.7255668,7.731863667,7.731863667,5.20533169,3.96185542,142.4,134.3,0.339621692,4.23707,3.59916,6.476127273,1.177181818,109.8357143,1.38022619,1.421762273,67.73,96.32359893,113.2439285,109.4468102,97.11067685,122.9151855,127.1956395,120.7296856,119.2620376,82.99722165,130.7492401,119.0440832,137.9858635,127.9581359,113.4328996,116.1613305,130.3882585,165.8622971,120.5422818,758472.7,778377.8,332851.2,68528.4,379117.4,47.1,418135.5,643908.3,624719.4,155516.8,64358.1,3,145.3657234,10.83779841,1133.466391,1234.328629,2317.394665,1906.641044
2021M09,0.23663,3841.57009,29927.9,1299.325,173.3479304,157.6494253,237.2314732,161.5407451,159.1897771,156.8189988,158.8474981,335.6747404,103.2394338,7.731863667,7.731863667,5.38990738,4.03675247,142.8,134.9,0.339621692,4.43635,3.70276,6.456194118,1.175605263,110.2188235,1.372542105,1.420663158,71.65,107.1785864,112.3323035,109.1979512,100.934164,121.8139977,126.2904878,118.273008,119.1298606,82.74843625,129.4873997,116.8129907,136.5169275,129.1891923,112.6819129,118.1310914,132.8369698,168.5708639,121.1892697,738453.8,759490.3,322662.3,69361,386099.3,43.7,395804.1,555931.5,599169.7,67364.1,62381.6,5.6,149.2426043,14.61463461,1188.534196,1281.19953,2276.110479,1680.656555
2021M10,0.36113,3886.42438,30273.7,1418.502,174.557921,158.9591954,239.2166651,161.7485528,160.3452964,158.2570766,159.3294038,337.3195466,103.0262803,7.731476129,7.731476129,6.23694076,4.59395839,145.5,136.9,0.339621692,5.05838,4.1862,6.411353333,1.160285,113.127,1.369905,1.4126455,81.48,123.3698921,116.8140007,111.558411,104.2839414,124.0578232,131.384213,121.1747394,117.0288731,84.88921658,171.5329668,121.3809636,136.9291807,133.2243685,111.9692548,121.4597105,137.1427796,184.8374714,119.0653277,795726.7,858172.5,384026.1,70147.9,400075.6,48.5,410537.9,610111.7,639792.3,167718.6,58823.4,4.7,151.351839,16.66303572,1119.984699,1227.432441,2508.197256,1886.988596
2021M11,0.38,4031.355084,31295.7,1356.629,175.5509262,159.7402299,241.9574307,162.4016625,161.6639478,157.5162946,159.8012682,340.0855669,103.1219169,7.731369333,7.731369333,6.82837209,4.952634388,146.5,137.9,0.339621692,5.64988,4.6866,6.39007,1.142975,114.0177778,1.347675,1.4041015,79.15,115.0087034,116.6984509,113.1454383,106.3339651,125.938089,131.384187,125.9315945,118.77911,85.52837686,204.5106148,114.0171705,140.5403005,135.3148529,112.5096447,125.985689,141.4447493,184.5551788,120.1850319,829148.7,916689.4,346378,72474.3,429642.7,63956.2,401574,685600.4,489011.6,136214.4,64047.9,23.1,153.9645925,18.78588218,1112.052442,1143.868523,2658.28932,1776.471294
2021M12,0.58,4257.872903,33010.7,1512.161,175.6475582,160.2310345,242.835138,162.6536886,161.8542686,159.8501068,154.6034864,337.1874132,103.0141347,7.725414194,7.725414194,7.09654234,5.476620837,144.2,137.4,0.339621692,5.78239,4.88934,6.367164706,1.129788235,113.6164706,1.327273529,1.397766471,71.71,112.3729584,118.1696646,113.9064402,108.210652,127.3105851,129.4017826,129.1485537,122.8957886,84.23640855,208.0055998,116.715183,136.8164392,133.6911031,111.0298585,128.9629368,140.4949807,178.505442,116.4325022,769408.2,863664.9,451750.6,68109.6,396702.3,83.8,356341.9,614572.9,802554.3,132157.1,66731.9,3.1,157.6531813,22.01727437,1311.14048,1340.574711,2549.719394,1972.361268
2022M01,0.96229,4053.007873,31505.6,1180.744,176.7727435,161.5798851,244.2676228,163.7467047,162.8466558,155.3019022,159.6374897,338.4350066,103.138037,7.702852903,7.702852903,7.525934401,6.040782781,148.2,140.1,0.345313938,6.01492,5.15399,6.357085,1.131005,114.8735,1.3541425,1.3997525,83.22,121.3098856,123.6925098,118.6858619,109.6857915,133.8233634,141.2621267,133.2281588,124.5757125,86.48469591,200.6051459,125.2296413,139.1309064,135.5936913,112.1459414,132.632832,140.6476289,185.9314419,112.667515,729853.1,919304.8,366851.9,70656.6,385039.3,44781.3,372551.2,621769.8,702532.9,113647.6,40292,7.3,161.5347092,25.10813785,1213.856863,1352.062701,2516.487014,1850.800866
2022M02,1.288,4134.677465,31310,1262.672,178.1845859,163.0551724,246.2983561,164.6407717,164.1245242,154.930032,160.7411313,342.1239482,103.4488039,7.698491429,7.698491429,7.912024485,6.415744376,152.6,142.6,0.345313938,6.27492,5.31423,6.341373333,1.134210526,115.21,1.353455263,1.401051053,91.64,131.2732148,128.8879713,124.0096833,111.7554612,141.3574337,154.8657167,138.6397233,126.0459306,88.09325161,196.8621256,131.1765014,142.1627213,141.0962841,113.4558068,141.5295551,145.2747764,201.7176755,110.5311288,717917.2,806159.6,401213.6,68098.6,387538,18.7,352780.5,579578.6,625148.8,125854.1,45291,1.7,164.1217978,25.01871431,1276.425472,1322.938198,2380.945652,1728.654614
2022M03,2.10143,4233.485162,31990.6,1493.139,180.228598,165.2321839,248.7368922,165.6530322,165.45677,157.9887361,162.2500161,345.1346389,103.8600361,7.694115484,7.694115484,8.55759,6.43604,159.5,146.8,0.345313938,6.59103,5.17927,6.344891304,1.101895652,118.5095455,1.317582609,1.382328696,108.5,163.1868343,139.0217348,132.7430802,105.0104998,157.3510094,172.7550023,158.6890306,135.8744953,87.05803929,232.5331943,141.2833394,149.6286789,159.6922422,119.2589851,145.8319851,170.1312761,251.8312717,117.9139699,827698.6,989626.6,501840.7,77448.7,467770.7,53.4,476829.4,680142,731637.5,142023.8,55805.7,1.7,166.6934478,25.60831371,1555.205616,1475.735996,2864.438776,2086.440028
2022M04,2.63,4139.880384,31707.8,1516.102,181.3057147,166.1545977,250.0824342,167.0227727,166.2840538,158.448009,163.1152153,350.5877662,102.2755814,7.662973,7.662973,8.22414,6.13369,160.3,146.8,0.345313938,,,6.5866,1.054,129.9,1.25695,1.3443,101.78,153.2538332,139.8945501,134.4027311,110.2069832,158.8738678,167.7588024,164.6031297,141.999082,87.25162134,254.9746498,138.0941428,148.0500527,158.4569922,121.919791,147.0853524,169.4789706,237.5317362,121.7912497,,,,,,,,,,,,,,,,,,
2022M05,2.65,,31231.8,1587.383,181.9399675,167.2346026,250.4575579,167.0359388,166.6498788,158.4426868,162.443282,350.9032952,102.377857,7.662973,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022M06,2.59,,31397.5,1528.24,181.8392226,167.2648018,250.0506347,165.4606205,165.7119399,159.5341074,163.4231164,351.1138372,101.8743175,7.662973,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022M07,2.55,,31240.9,1540.47,182.7807144,168.0509464,251.4009081,165.5120707,166.8056387,162.0501807,164.8456521,352.1671787,102.027129,7.662973,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022M08,2.6,,31464.7,1541.456,183.0864769,168.3534381,251.8031496,165.8346341,167.2560139,161.6258469,163.4816781,355.0197328,102.2107778,7.662973,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022M09,2.55,,31833,1448.768,183.7457572,168.9371241,252.983643,167.7762179,167.6109163,160.3474262,164.7566251,355.5522624,102.7214257,7.662973,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022M10,2.63,,31676.6,1571.541,184.3984999,169.4439355,254.375053,167.8626481,168.5160152,162.0552464,163.80656,357.6500208,102.8549635,7.662973,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022M11,2.7,,32114.6,1370.669,185.1239238,170.3589328,255.2144907,167.9070788,169.0384149,162.131522,163.9241409,359.3667409,102.9166765,7.662973,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022M12,2.77,,33400.1,1548.853,186.1021266,171.767669,258.3765869,169.1598361,169.9469821,163.8463595,160.7876258,354.7211587,102.9339737,7.662973,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023M01,2.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023M02,2.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023M03,2.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023M04,2.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023M05,2.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023M06,2.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023M07,2.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023M08,2.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023M09,2.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023M10,1.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023M11,1.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023M12,1.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024M01,1.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024M02,0.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024M03,0.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024M04,0.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024M05,0.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024M06,0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024M07,0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024M08,0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024M09,0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024M10,0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024M11,0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024M12,0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025M01,0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025M02,0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025M03,0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025M04,0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025M05,0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025M06,0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025M07,0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025M08,0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025M09,0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025M10,0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025M11,0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025M12,0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026M01,0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026M02,0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026M03,0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026M04,0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026M05,0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026M06,0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026M07,0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026M08,0.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026M09,0.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026M10,0.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026M11,0.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026M12,0.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2027M01,0.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2027M02,0.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
